booking_id,booking_date,hotel_type,location,demand,star_rating,ac_type,lead_time,stay_duration,price_per_night,total_cost,is_canceled
26977,2024-03-17,Resort,Mahabaleshwar,Medium,normal,ac,54,3,1033,3099,0
26978,2025-05-31,Resort,Ooty,High,3,ac,1,3,3183,9549,0
26979,2024-12-22,City,Indore,Low,3,nonac,3,8,775,6200,0
26980,2024-06-02,Resort,Darjeeling,High,3,ac,47,9,2490,22410,0
26981,2025-08-16,City,Delhi,Very High,normal,ac,6,4,2193,8772,0
26982,2024-04-08,City,Chennai,High,3,ac,92,8,2408,19264,0
26983,2025-12-01,City,Surat,Medium,normal,ac,6,7,901,6307,0
26984,2025-01-02,Resort,Udaipur,Very High,3,ac,26,6,3244,19464,1
26985,2024-06-06,City,Delhi,Very High,3,ac,89,1,3816,3816,0
26986,2025-01-21,Resort,Shimla,Very High,3,nonac,73,2,2777,5554,0
26987,2024-01-24,Resort,Kodaikanal,Low,5,nonac,15,5,3412,17060,1
26988,2025-09-20,City,Chandigarh,Medium,normal,ac,97,9,883,7947,1
26989,2024-12-19,Resort,Lonavala,Medium,4,ac,98,4,4842,19368,0
26990,2024-09-21,Resort,Ooty,High,3,nonac,22,6,2509,15054,0
26991,2025-05-03,Resort,Rishikesh,High,normal,nonac,17,4,952,3808,1
26992,2025-06-05,City,Kolkata,High,3,ac,7,2,3231,6462,0
26993,2024-10-02,Resort,Manali,Very High,5,nonac,81,4,8225,32900,1
26994,2025-03-13,Resort,Goa,Very High,4,ac,6,1,6548,6548,1
26995,2024-07-28,City,Surat,Medium,normal,ac,79,8,808,6464,0
26996,2025-04-22,City,Pune,High,normal,nonac,5,8,863,6904,0
26997,2025-04-19,City,Bengaluru,Very High,4,ac,59,2,6008,12016,1
26998,2024-11-19,Resort,Coorg,High,3,ac,69,2,3586,7172,0
26999,2024-09-22,City,Pune,High,5,ac,25,7,8771,61397,1
27000,2025-03-28,City,Kolkata,High,4,nonac,19,5,3959,19795,0
27001,2025-06-13,Resort,Ooty,High,5,ac,95,6,9846,59076,0
27002,2025-11-19,City,Mumbai,Very High,normal,ac,2,2,1805,3610,0
27003,2025-07-20,Resort,Shimla,Very High,normal,ac,22,2,1705,3410,0
27004,2025-12-01,City,Delhi,Very High,5,ac,8,7,14195,99365,0
27005,2025-09-01,City,Ahmedabad,Medium,3,ac,29,1,2427,2427,1
27006,2024-04-27,City,Kochi,Medium,3,ac,77,9,2541,22869,1
27007,2024-01-24,Resort,Andaman Islands,High,4,nonac,8,9,4175,37575,1
27008,2024-03-14,Resort,Mahabaleshwar,Medium,3,ac,53,9,1782,16038,0
27009,2024-07-10,Resort,Shimla,Very High,5,ac,59,8,17011,136088,0
27010,2025-09-20,Resort,Ooty,High,5,ac,75,9,11224,101016,1
27011,2024-09-02,City,Chennai,High,3,nonac,25,6,2361,14166,0
27012,2025-12-17,City,Lucknow,Medium,normal,ac,82,4,805,3220,1
27013,2024-02-18,City,Chandigarh,Medium,normal,nonac,17,6,542,3252,0
27014,2025-08-23,Resort,Mahabaleshwar,Medium,normal,ac,34,4,758,3032,0
27015,2024-02-08,Resort,Ooty,High,normal,nonac,52,6,750,4500,1
27016,2024-11-08,City,Bengaluru,Very High,normal,nonac,79,3,1352,4056,0
27017,2024-04-06,Resort,Andaman Islands,High,normal,ac,64,5,1421,7105,0
27018,2024-08-22,Resort,Manali,Very High,3,ac,86,4,4170,16680,0
27019,2024-03-21,City,Ahmedabad,Medium,4,ac,45,1,4037,4037,1
27020,2025-01-17,Resort,Manali,Very High,5,ac,98,3,14071,42213,1
27021,2025-12-01,City,Surat,Medium,normal,ac,81,4,971,3884,1
27022,2024-10-04,Resort,Goa,Very High,4,ac,73,1,6641,6641,0
27023,2024-01-21,City,Lucknow,Medium,3,nonac,67,9,1370,12330,1
27024,2024-06-05,City,Hyderabad,High,3,ac,11,9,3420,30780,1
27025,2024-08-27,City,Mumbai,Very High,4,nonac,82,9,6445,58005,0
27026,2024-09-08,Resort,Shimla,Very High,normal,ac,63,8,1693,13544,0
27027,2024-08-05,Resort,Shimla,Very High,3,ac,28,3,3393,10179,1
27028,2025-07-29,City,Kochi,Medium,3,ac,64,8,1994,15952,0
27029,2024-07-06,Resort,Manali,Very High,normal,ac,61,4,1571,6284,1
27030,2024-04-17,Resort,Darjeeling,High,3,ac,79,3,3595,10785,0
27031,2024-08-08,Resort,Manali,Very High,normal,nonac,14,7,1447,10129,0
27032,2025-01-29,City,Kolkata,High,3,ac,29,8,2326,18608,1
27033,2024-02-05,City,Delhi,Very High,normal,ac,34,6,1295,7770,0
27034,2025-07-08,Resort,Darjeeling,High,normal,nonac,28,2,1024,2048,0
27035,2024-08-27,City,Chennai,High,3,ac,62,5,3083,15415,0
27036,2025-05-15,City,Kochi,Medium,4,nonac,76,3,3551,10653,0
27037,2024-04-20,City,Bengaluru,Very High,normal,nonac,2,6,881,5286,1
27038,2025-10-22,City,Chennai,High,5,ac,13,2,8041,16082,0
27039,2024-06-03,City,Kolkata,High,3,ac,38,2,3412,6824,0
27040,2024-05-27,Resort,Rishikesh,High,normal,ac,53,9,972,8748,0
27041,2024-11-13,City,Chennai,High,normal,ac,60,1,1114,1114,1
27042,2024-11-17,City,Kochi,Medium,4,ac,57,4,4721,18884,0
27043,2025-09-23,City,Delhi,Very High,4,nonac,2,4,6311,25244,0
27044,2025-06-20,Resort,Shimla,Very High,5,ac,44,1,14117,14117,1
27045,2024-05-13,Resort,Udaipur,Very High,normal,nonac,11,7,1161,8127,1
27046,2025-03-17,Resort,Coorg,High,3,nonac,4,5,2419,12095,1
27047,2025-08-08,City,Delhi,Very High,5,ac,2,9,18843,169587,0
27048,2025-05-24,City,Chennai,High,4,nonac,90,1,4154,4154,0
27049,2025-09-17,Resort,Darjeeling,High,normal,nonac,91,8,629,5032,0
27050,2024-11-26,Resort,Mussoorie,Medium,5,nonac,90,8,5775,46200,0
27051,2024-03-06,Resort,Ooty,High,4,nonac,21,5,4372,21860,0
27052,2025-07-31,City,Bengaluru,Very High,3,ac,30,2,2511,5022,1
27053,2025-04-29,City,Hyderabad,High,normal,ac,82,9,1204,10836,0
27054,2025-08-20,City,Mumbai,Very High,3,ac,95,7,3460,24220,0
27055,2024-09-21,Resort,Coorg,High,4,nonac,76,7,3660,25620,0
27056,2024-03-10,City,Hyderabad,High,3,ac,29,1,3520,3520,0
27057,2025-10-23,City,Kochi,Medium,normal,nonac,8,4,576,2304,0
27058,2024-09-10,City,Kochi,Medium,normal,ac,67,4,719,2876,0
27059,2025-12-15,City,Mumbai,Very High,4,ac,19,5,6766,33830,0
27060,2025-06-05,City,Bengaluru,Very High,normal,nonac,36,2,1383,2766,0
27061,2025-12-15,City,Kochi,Medium,4,ac,42,8,3087,24696,0
27062,2024-01-23,Resort,Darjeeling,High,4,ac,71,8,6879,55032,0
27063,2024-07-08,City,Jaipur,Medium,4,ac,70,8,4511,36088,0
27064,2024-04-19,City,Delhi,Very High,4,nonac,15,9,6291,56619,1
27065,2025-03-01,City,Kolkata,High,4,nonac,64,1,3767,3767,0
27066,2024-09-08,City,Delhi,Very High,3,ac,43,7,3072,21504,0
27067,2024-04-08,Resort,Darjeeling,High,3,ac,44,2,2451,4902,1
27068,2025-11-11,City,Mumbai,Very High,normal,ac,89,5,1666,8330,1
27069,2024-09-13,Resort,Andaman Islands,High,3,ac,92,4,2200,8800,1
27070,2025-07-24,Resort,Shimla,Very High,normal,nonac,32,3,1249,3747,1
27071,2024-10-16,Resort,Udaipur,Very High,3,ac,65,6,4534,27204,0
27072,2024-07-26,City,Bengaluru,Very High,4,nonac,99,9,5704,51336,0
27073,2024-05-19,City,Chandigarh,Medium,3,ac,90,3,1680,5040,0
27074,2024-12-27,Resort,Darjeeling,High,3,nonac,37,8,2300,18400,1
27075,2024-06-30,City,Surat,Medium,4,ac,51,4,2981,11924,1
27076,2024-08-02,City,Kolkata,High,4,nonac,87,8,3065,24520,0
27077,2025-09-30,Resort,Andaman Islands,High,normal,nonac,19,6,676,4056,0
27078,2025-12-09,City,Kochi,Medium,3,ac,27,8,2143,17144,0
27079,2025-09-03,City,Ahmedabad,Medium,3,ac,74,9,1604,14436,0
27080,2024-03-02,Resort,Shimla,Very High,normal,ac,99,6,1299,7794,0
27081,2025-03-01,Resort,Kasauli,Medium,4,nonac,38,5,3330,16650,1
27082,2024-11-12,Resort,Lonavala,Medium,3,nonac,46,3,1586,4758,1
27083,2024-11-08,City,Lucknow,Medium,4,ac,42,2,4131,8262,0
27084,2025-05-19,City,Lucknow,Medium,3,ac,48,2,1645,3290,0
27085,2024-11-28,City,Bengaluru,Very High,normal,nonac,8,4,852,3408,0
27086,2024-03-29,City,Mumbai,Very High,3,nonac,58,4,2474,9896,1
27087,2025-03-19,Resort,Mussoorie,Medium,3,nonac,75,4,1594,6376,0
27088,2024-10-12,City,Delhi,Very High,normal,nonac,75,2,887,1774,1
27089,2025-03-08,City,Bengaluru,Very High,4,ac,39,2,6713,13426,0
27090,2025-08-22,Resort,Kodaikanal,Low,3,nonac,60,4,860,3440,0
27091,2024-07-01,Resort,Coorg,High,4,nonac,78,6,4365,26190,0
27092,2024-10-26,Resort,Ooty,High,5,ac,95,9,10616,95544,0
27093,2024-11-19,Resort,Rishikesh,High,3,nonac,29,2,2539,5078,0
27094,2024-02-27,Resort,Munnar,High,3,ac,72,2,2783,5566,0
27095,2024-08-20,City,Jaipur,Medium,4,ac,82,9,4237,38133,1
27096,2024-01-18,City,Mumbai,Very High,3,ac,80,3,4402,13206,1
27097,2024-11-30,City,Ahmedabad,Medium,3,ac,84,2,1587,3174,0
27098,2025-06-08,City,Kochi,Medium,5,nonac,12,6,4494,26964,0
27099,2025-01-09,Resort,Manali,Very High,3,nonac,77,6,2873,17238,0
27100,2025-02-18,City,Ahmedabad,Medium,3,nonac,95,4,1559,6236,0
27101,2025-04-01,City,Pune,High,4,ac,52,2,6179,12358,1
27102,2024-05-08,City,Hyderabad,High,normal,ac,30,4,1349,5396,0
27103,2025-12-28,City,Indore,Low,5,nonac,18,3,4905,14715,1
27104,2024-08-07,Resort,Mahabaleshwar,Medium,5,ac,30,4,9775,39100,1
27105,2024-04-20,Resort,Ooty,High,3,ac,30,1,3533,3533,0
27106,2025-05-09,Resort,Kodaikanal,Low,normal,ac,34,4,386,1544,0
27107,2025-12-05,City,Mumbai,Very High,3,ac,58,5,2564,12820,0
27108,2025-02-04,Resort,Munnar,High,3,ac,76,4,2465,9860,0
27109,2025-10-31,Resort,Ooty,High,3,ac,48,8,2813,22504,0
27110,2025-09-03,Resort,Kasauli,Medium,normal,nonac,16,1,442,442,0
27111,2025-12-05,Resort,Goa,Very High,3,ac,59,9,3791,34119,0
27112,2025-12-14,Resort,Udaipur,Very High,3,nonac,50,1,2399,2399,0
27113,2024-02-14,Resort,Ooty,High,4,nonac,25,7,4256,29792,0
27114,2024-02-02,Resort,Munnar,High,5,ac,53,2,7855,15710,0
27115,2024-02-03,Resort,Mussoorie,Medium,normal,nonac,24,1,353,353,0
27116,2025-10-07,City,Delhi,Very High,normal,nonac,83,2,1240,2480,0
27117,2025-02-14,Resort,Mahabaleshwar,Medium,normal,ac,85,6,664,3984,0
27118,2024-06-21,Resort,Shimla,Very High,5,nonac,95,2,12196,24392,1
27119,2025-06-14,Resort,Kodaikanal,Low,3,nonac,41,6,1090,6540,1
27120,2025-09-22,Resort,Manali,Very High,5,ac,93,9,12805,115245,1
27121,2024-09-25,City,Jaipur,Medium,5,ac,94,2,7879,15758,1
27122,2025-09-10,City,Surat,Medium,normal,nonac,24,1,441,441,0
27123,2025-01-08,City,Hyderabad,High,3,ac,38,7,3090,21630,0
27124,2025-08-14,Resort,Coorg,High,3,ac,53,6,3450,20700,1
27125,2024-11-06,City,Chennai,High,3,nonac,4,3,2491,7473,0
27126,2025-09-26,City,Mumbai,Very High,3,ac,67,7,3895,27265,0
27127,2024-11-02,Resort,Mahabaleshwar,Medium,3,nonac,51,8,1733,13864,0
27128,2025-02-02,Resort,Mahabaleshwar,Medium,4,ac,59,5,4096,20480,1
27129,2025-01-28,Resort,Goa,Very High,3,ac,57,7,3161,22127,1
27130,2024-07-13,Resort,Andaman Islands,High,3,ac,27,3,2115,6345,0
27131,2024-05-16,Resort,Manali,Very High,3,nonac,58,8,1918,15344,0
27132,2024-06-28,Resort,Manali,Very High,normal,ac,36,6,1590,9540,0
27133,2024-07-31,Resort,Udaipur,Very High,3,ac,11,8,2700,21600,1
27134,2024-11-14,City,Chennai,High,3,nonac,48,7,1542,10794,1
27135,2025-07-17,City,Mumbai,Very High,normal,nonac,75,2,1401,2802,0
27136,2024-11-26,Resort,Coorg,High,4,ac,10,5,5192,25960,0
27137,2024-03-27,Resort,Udaipur,Very High,4,nonac,97,3,3827,11481,0
27138,2024-07-02,Resort,Shimla,Very High,normal,nonac,86,6,1249,7494,0
27139,2025-11-14,City,Delhi,Very High,3,nonac,48,3,2972,8916,0
27140,2025-09-15,City,Pune,High,normal,ac,8,9,1395,12555,0
27141,2025-10-05,Resort,Mahabaleshwar,Medium,normal,ac,89,7,982,6874,1
27142,2025-09-19,City,Mumbai,Very High,3,ac,56,8,2496,19968,0
27143,2024-06-20,City,Kochi,Medium,3,ac,72,9,1596,14364,1
27144,2025-04-28,City,Chennai,High,normal,nonac,89,3,631,1893,0
27145,2024-11-24,City,Lucknow,Medium,normal,ac,52,8,924,7392,1
27146,2024-10-02,Resort,Kasauli,Medium,4,ac,88,5,5049,25245,1
27147,2025-05-13,Resort,Mahabaleshwar,Medium,3,ac,45,4,1936,7744,0
27148,2025-12-10,Resort,Shimla,Very High,5,nonac,18,2,13276,26552,0
27149,2025-04-11,Resort,Ooty,High,normal,nonac,89,2,634,1268,0
27150,2025-12-06,Resort,Mahabaleshwar,Medium,normal,nonac,36,6,609,3654,0
27151,2025-01-25,Resort,Rishikesh,High,5,nonac,89,3,8001,24003,0
27152,2024-08-13,City,Delhi,Very High,3,ac,12,5,2741,13705,0
27153,2024-12-08,City,Pune,High,normal,ac,70,3,1449,4347,0
27154,2024-08-02,Resort,Mahabaleshwar,Medium,3,nonac,51,2,1481,2962,0
27155,2024-09-21,City,Kolkata,High,3,nonac,1,8,1947,15576,0
27156,2024-11-12,Resort,Shimla,Very High,4,nonac,88,1,4937,4937,1
27157,2024-04-19,City,Bhopal,Low,normal,nonac,46,3,326,978,1
27158,2025-04-23,Resort,Kasauli,Medium,5,ac,23,6,7731,46386,1
27159,2025-09-12,Resort,Rishikesh,High,3,nonac,92,6,1456,8736,0
27160,2024-06-08,City,Surat,Medium,4,ac,4,7,4863,34041,0
27161,2024-05-28,City,Chandigarh,Medium,4,nonac,3,7,1985,13895,0
27162,2025-04-05,Resort,Udaipur,Very High,normal,ac,40,4,1655,6620,0
27163,2025-09-21,City,Delhi,Very High,5,ac,38,2,19011,38022,0
27164,2025-03-01,City,Pune,High,normal,nonac,51,9,979,8811,1
27165,2025-12-10,Resort,Andaman Islands,High,normal,ac,57,9,1116,10044,1
27166,2024-08-07,Resort,Udaipur,Very High,3,nonac,5,2,2080,4160,0
27167,2025-06-09,Resort,Darjeeling,High,5,ac,19,1,8408,8408,1
27168,2025-01-02,City,Chennai,High,3,nonac,72,1,1508,1508,1
27169,2025-09-30,City,Chennai,High,5,ac,67,8,14004,112032,1
27170,2024-10-17,City,Hyderabad,High,3,ac,92,5,2195,10975,0
27171,2025-12-04,City,Bengaluru,Very High,4,ac,97,8,8965,71720,0
27172,2024-01-26,City,Delhi,Very High,3,ac,45,3,2721,8163,0
27173,2024-11-24,City,Lucknow,Medium,normal,ac,90,8,974,7792,0
27174,2025-05-29,Resort,Manali,Very High,5,nonac,23,4,9955,39820,0
27175,2025-06-17,Resort,Coorg,High,normal,nonac,32,8,962,7696,0
27176,2025-05-11,Resort,Ooty,High,4,ac,6,4,6258,25032,0
27177,2024-09-02,Resort,Coorg,High,4,ac,82,9,6267,56403,0
27178,2025-10-15,City,Pune,High,4,ac,50,6,4946,29676,1
27179,2025-09-01,City,Kolkata,High,4,ac,54,6,6469,38814,1
27180,2024-05-27,Resort,Andaman Islands,High,3,nonac,20,6,2556,15336,1
27181,2025-05-16,Resort,Coorg,High,3,ac,18,5,3247,16235,0
27182,2024-10-20,Resort,Manali,Very High,4,ac,16,3,8997,26991,1
27183,2024-06-09,City,Surat,Medium,5,ac,81,3,9280,27840,1
27184,2024-05-17,Resort,Udaipur,Very High,normal,ac,46,8,1558,12464,1
27185,2025-06-16,City,Delhi,Very High,3,ac,91,8,3226,25808,0
27186,2025-06-29,City,Lucknow,Medium,3,nonac,21,2,1179,2358,1
27187,2024-04-25,City,Delhi,Very High,3,ac,28,4,3571,14284,0
27188,2024-11-30,Resort,Ooty,High,normal,ac,69,5,969,4845,1
27189,2025-09-28,City,Pune,High,normal,nonac,2,6,941,5646,0
27190,2025-10-01,Resort,Kasauli,Medium,4,ac,63,1,3139,3139,0
27191,2024-06-22,City,Bengaluru,Very High,3,ac,29,4,4070,16280,1
27192,2024-08-08,City,Mumbai,Very High,3,ac,20,6,3879,23274,0
27193,2025-07-26,Resort,Lonavala,Medium,5,ac,40,1,10272,10272,0
27194,2025-05-14,City,Ahmedabad,Medium,normal,nonac,7,5,622,3110,0
27195,2025-04-30,Resort,Munnar,High,3,ac,5,4,2006,8024,0
27196,2025-08-22,City,Delhi,Very High,3,ac,49,3,2658,7974,1
27197,2024-05-02,Resort,Rishikesh,High,4,ac,73,3,5847,17541,0
27198,2024-07-29,City,Chennai,High,3,ac,55,2,2710,5420,1
27199,2025-07-06,City,Delhi,Very High,3,nonac,11,8,2050,16400,0
27200,2025-12-16,Resort,Manali,Very High,4,nonac,4,2,6062,12124,1
27201,2025-10-24,City,Bengaluru,Very High,3,nonac,22,8,2880,23040,0
27202,2024-09-09,City,Kochi,Medium,4,nonac,29,2,3136,6272,0
27203,2024-03-31,Resort,Darjeeling,High,3,ac,9,5,3278,16390,0
27204,2024-10-30,City,Hyderabad,High,5,ac,95,7,10658,74606,0
27205,2024-06-30,City,Delhi,Very High,normal,ac,61,5,1466,7330,1
27206,2025-10-09,Resort,Rishikesh,High,normal,nonac,46,1,903,903,0
27207,2024-01-14,Resort,Manali,Very High,4,nonac,17,8,4176,33408,1
27208,2024-08-14,City,Kochi,Medium,3,ac,43,2,1433,2866,0
27209,2025-10-06,Resort,Manali,Very High,3,ac,5,5,3625,18125,0
27210,2025-04-01,Resort,Manali,Very High,4,nonac,76,8,5559,44472,0
27211,2025-10-31,City,Mumbai,Very High,normal,ac,90,6,1903,11418,0
27212,2025-05-12,City,Hyderabad,High,normal,ac,35,4,1191,4764,0
27213,2024-12-30,City,Bhopal,Low,3,ac,72,2,1316,2632,0
27214,2025-09-10,Resort,Andaman Islands,High,5,ac,79,7,10923,76461,1
27215,2025-02-07,City,Bengaluru,Very High,3,ac,92,7,4011,28077,1
27216,2025-04-13,Resort,Ooty,High,3,nonac,20,8,1819,14552,0
27217,2025-12-05,Resort,Kasauli,Medium,normal,nonac,46,8,591,4728,1
27218,2024-10-24,City,Surat,Medium,3,nonac,76,9,1777,15993,0
27219,2025-02-26,City,Bengaluru,Very High,3,ac,68,8,2699,21592,1
27220,2024-05-25,Resort,Goa,Very High,normal,ac,90,6,1955,11730,0
27221,2025-03-02,City,Indore,Low,normal,ac,65,7,442,3094,0
27222,2024-01-26,City,Chennai,High,3,ac,1,2,2324,4648,0
27223,2024-07-03,Resort,Andaman Islands,High,normal,ac,26,7,906,6342,0
27224,2024-02-14,City,Delhi,Very High,normal,ac,40,5,1491,7455,0
27225,2025-05-27,City,Delhi,Very High,4,nonac,90,3,4080,12240,0
27226,2024-08-17,City,Kolkata,High,4,ac,7,4,5637,22548,1
27227,2025-01-25,City,Surat,Medium,3,nonac,16,7,1079,7553,0
27228,2025-02-16,City,Surat,Medium,3,ac,55,6,2045,12270,0
27229,2024-02-26,Resort,Manali,Very High,4,nonac,66,2,5726,11452,0
27230,2024-07-19,Resort,Andaman Islands,High,4,ac,29,4,4499,17996,0
27231,2025-09-24,City,Lucknow,Medium,4,ac,18,4,3685,14740,1
27232,2024-12-25,City,Ahmedabad,Medium,normal,ac,69,6,660,3960,1
27233,2024-04-18,City,Chennai,High,normal,nonac,17,4,805,3220,0
27234,2025-01-09,City,Lucknow,Medium,3,ac,22,9,1831,16479,0
27235,2024-09-21,City,Kolkata,High,4,ac,30,4,4737,18948,0
27236,2025-06-18,City,Chandigarh,Medium,3,ac,76,7,2476,17332,0
27237,2024-07-27,Resort,Andaman Islands,High,3,ac,32,8,2477,19816,0
27238,2024-10-14,City,Indore,Low,4,nonac,46,8,2487,19896,0
27239,2025-03-23,City,Delhi,Very High,5,nonac,97,2,14152,28304,1
27240,2025-06-08,City,Delhi,Very High,4,ac,26,6,8522,51132,1
27241,2025-06-05,City,Jaipur,Medium,normal,ac,39,8,1027,8216,0
27242,2025-10-09,Resort,Rishikesh,High,5,ac,86,3,13408,40224,0
27243,2024-05-07,City,Hyderabad,High,4,nonac,22,1,4682,4682,0
27244,2024-10-20,Resort,Udaipur,Very High,4,ac,31,4,7081,28324,0
27245,2024-08-09,City,Delhi,Very High,normal,ac,69,2,1850,3700,1
27246,2025-10-15,Resort,Manali,Very High,5,nonac,12,6,12065,72390,1
27247,2024-08-16,Resort,Udaipur,Very High,normal,ac,84,8,2106,16848,0
27248,2025-11-04,City,Mumbai,Very High,normal,ac,16,6,1341,8046,1
27249,2024-12-04,City,Jaipur,Medium,normal,ac,84,6,997,5982,0
27250,2025-05-29,Resort,Rishikesh,High,4,ac,12,7,5352,37464,0
27251,2025-04-13,City,Mumbai,Very High,4,ac,58,3,6804,20412,1
27252,2024-05-23,Resort,Shimla,Very High,5,nonac,45,8,8196,65568,1
27253,2025-04-22,City,Kolkata,High,3,nonac,36,1,2543,2543,1
27254,2025-02-12,City,Hyderabad,High,3,ac,63,2,1995,3990,1
27255,2025-02-24,City,Indore,Low,4,ac,30,8,3398,27184,1
27256,2025-07-30,Resort,Lonavala,Medium,normal,ac,30,6,955,5730,0
27257,2025-01-23,City,Bengaluru,Very High,3,nonac,51,3,3170,9510,1
27258,2025-05-03,City,Delhi,Very High,normal,ac,4,7,1736,12152,0
27259,2025-03-26,Resort,Munnar,High,3,ac,80,6,3422,20532,0
27260,2024-09-05,City,Delhi,Very High,4,nonac,8,9,4956,44604,0
27261,2025-05-04,City,Mumbai,Very High,normal,ac,91,8,2005,16040,0
27262,2024-01-30,City,Delhi,Very High,3,ac,79,8,4090,32720,0
27263,2024-10-23,Resort,Mussoorie,Medium,normal,nonac,41,9,560,5040,0
27264,2025-10-22,Resort,Goa,Very High,4,ac,39,1,6146,6146,0
27265,2025-12-08,City,Chennai,High,3,ac,56,3,3407,10221,0
27266,2025-08-20,City,Surat,Medium,4,nonac,14,9,3527,31743,0
27267,2025-04-05,Resort,Udaipur,Very High,5,ac,58,1,16740,16740,1
27268,2024-11-26,Resort,Ooty,High,5,ac,64,3,7809,23427,0
27269,2024-11-29,City,Bengaluru,Very High,normal,ac,98,2,2273,4546,0
27270,2024-03-21,City,Bengaluru,Very High,3,nonac,10,7,2087,14609,0
27271,2025-12-03,City,Pune,High,4,nonac,80,1,3611,3611,1
27272,2025-11-18,Resort,Shimla,Very High,4,ac,73,4,8038,32152,0
27273,2024-11-04,Resort,Udaipur,Very High,5,ac,44,9,16694,150246,0
27274,2025-11-17,City,Jaipur,Medium,3,ac,26,1,2162,2162,1
27275,2025-06-19,City,Hyderabad,High,3,nonac,19,5,1541,7705,0
27276,2024-06-25,City,Lucknow,Medium,normal,ac,56,1,883,883,1
27277,2025-07-05,City,Ahmedabad,Medium,normal,nonac,82,8,625,5000,0
27278,2025-08-13,City,Kolkata,High,4,nonac,49,2,3151,6302,0
27279,2024-09-19,Resort,Andaman Islands,High,3,nonac,54,5,1821,9105,0
27280,2025-01-08,City,Kochi,Medium,4,nonac,79,7,2004,14028,0
27281,2024-11-05,Resort,Ooty,High,normal,ac,82,1,1497,1497,0
27282,2024-01-27,City,Jaipur,Medium,5,ac,12,7,9527,66689,1
27283,2025-06-12,Resort,Darjeeling,High,5,ac,39,2,12072,24144,0
27284,2025-05-01,City,Delhi,Very High,4,nonac,84,6,6413,38478,0
27285,2024-08-08,City,Mumbai,Very High,3,ac,52,9,3097,27873,1
27286,2025-03-21,Resort,Udaipur,Very High,normal,nonac,38,9,1195,10755,0
27287,2024-08-30,City,Jaipur,Medium,4,nonac,38,7,2822,19754,1
27288,2025-01-23,Resort,Goa,Very High,5,ac,97,4,13355,53420,0
27289,2024-06-16,Resort,Shimla,Very High,3,ac,53,9,3418,30762,0
27290,2024-01-23,City,Bengaluru,Very High,4,ac,73,1,6910,6910,0
27291,2025-11-09,Resort,Manali,Very High,3,ac,36,9,2999,26991,0
27292,2025-04-14,Resort,Ooty,High,4,ac,69,6,4073,24438,0
27293,2024-02-10,Resort,Ooty,High,3,ac,84,1,2643,2643,0
27294,2025-06-07,Resort,Coorg,High,3,ac,1,1,3594,3594,0
27295,2025-03-04,City,Chandigarh,Medium,4,ac,85,3,3106,9318,0
27296,2025-06-07,Resort,Coorg,High,3,ac,25,2,3623,7246,0
27297,2024-09-27,Resort,Rishikesh,High,5,ac,29,7,11771,82397,0
27298,2024-08-21,Resort,Manali,Very High,5,nonac,14,5,9940,49700,0
27299,2024-12-18,Resort,Andaman Islands,High,4,ac,78,1,6633,6633,0
27300,2025-11-13,City,Lucknow,Medium,4,ac,89,5,4113,20565,0
27301,2025-12-20,City,Delhi,Very High,3,nonac,59,3,3015,9045,0
27302,2024-06-27,Resort,Darjeeling,High,4,ac,13,3,5551,16653,0
27303,2025-07-13,Resort,Manali,Very High,5,ac,35,4,17405,69620,1
27304,2024-04-30,City,Kolkata,High,4,ac,88,1,5637,5637,1
27305,2025-02-05,Resort,Coorg,High,normal,ac,52,2,1028,2056,0
27306,2025-02-13,Resort,Mahabaleshwar,Medium,4,nonac,30,6,3379,20274,0
27307,2024-07-12,Resort,Kasauli,Medium,3,ac,35,5,1626,8130,1
27308,2024-12-22,Resort,Udaipur,Very High,4,ac,12,6,6914,41484,0
27309,2024-02-23,Resort,Goa,Very High,5,ac,13,6,15376,92256,0
27310,2024-07-17,Resort,Manali,Very High,3,ac,92,7,3844,26908,0
27311,2024-08-19,Resort,Ooty,High,3,ac,36,8,3367,26936,0
27312,2024-08-01,City,Bengaluru,Very High,3,ac,90,3,3824,11472,0
27313,2025-02-20,City,Pune,High,normal,nonac,92,5,966,4830,0
27314,2024-02-06,City,Pune,High,normal,nonac,30,3,679,2037,0
27315,2025-07-04,City,Delhi,Very High,3,ac,20,6,3644,21864,0
27316,2025-06-25,City,Surat,Medium,5,ac,48,5,10397,51985,1
27317,2024-04-14,Resort,Udaipur,Very High,4,nonac,12,8,3579,28632,0
27318,2024-12-25,Resort,Manali,Very High,normal,ac,69,1,1573,1573,0
27319,2025-08-21,City,Bhopal,Low,3,nonac,19,5,881,4405,0
27320,2024-03-01,Resort,Rishikesh,High,4,nonac,22,2,3597,7194,1
27321,2025-03-17,City,Chennai,High,3,ac,68,2,2263,4526,0
27322,2025-08-07,City,Chennai,High,5,ac,11,6,9212,55272,1
27323,2025-01-26,Resort,Kasauli,Medium,5,nonac,24,7,5423,37961,0
27324,2025-09-12,City,Kolkata,High,3,ac,13,5,2233,11165,0
27325,2025-01-18,Resort,Manali,Very High,5,ac,80,3,14951,44853,0
27326,2024-06-07,City,Chandigarh,Medium,3,nonac,99,4,1804,7216,1
27327,2025-03-26,City,Kolkata,High,3,ac,20,8,3127,25016,0
27328,2025-06-18,Resort,Rishikesh,High,4,ac,65,8,6341,50728,0
27329,2024-05-10,City,Jaipur,Medium,4,ac,91,1,4689,4689,0
